Customer ID,LifetimeSpend,AvgQuantityPerLine,TotalLineItems,Country,Recency,Frequency,Return_Recency,Return_Frequency,TotalReturnValue,AvgReturnValue,TotalReturnLineItems,AvgReturnQuantityPerLine,CustomerTenureDays,AOV,PurchaseVelocity,Return_Value_Ratio,Spend_Cluster_Unclassified,Spend_Cluster_0,Spend_Cluster_1,Spend_Cluster_2,Cluster_Median_Delta,Financial_Momentum,Lifespan_Consistency,Is_Churned
12582,1634.2,8.967391304,92,Finland,19,3,270,0,0,0,0,0,308,544.7333333,0.00974026,0,0,12.6,1137.9,483.7,0.59375,86.01052632,924,0
12583,8220.13,19.8996139,259,France,4,16,253,1,8.5,8.5,1,1,464,513.758125,0.034482759,0.001034047,0,93,7117.53,1009.6,0.125,2055.0325,7424,0
12584,369.73,4.388888889,18,Italy,10,1,1,1,9.9,9.9,1,2,10,369.73,0.1,0.026776296,0,0,223.63,146.1,0.3125,36.973,10,0
12585,1098.81,11.5890411,73,Germany,81,1,68,1,56.04,6.226666667,9,2.222222222,81,1098.81,0.012345679,0.051000628,0,15.3,871.21,212.3,2.53125,13.56555556,81,0
12586,1848.73,7.214285714,84,Italy,105,3,99,1,17,17,1,2,453,616.2433333,0.006622517,0.009195502,0,7.5,914.63,926.6,2.147239264,17.60695238,1359,0
12588,524.08,10.74285714,35,Finland,130,2,315,1,19.8,9.9,2,2,328,262.04,0.006097561,0.037780492,0,0,352.68,171.4,4.0625,4.031384615,656,1
12589,2177.49,6.164705882,170,France,152,4,144,2,542.74,18.09133333,30,13.03333333,420,544.3725,0.00952381,0.249250284,0,49.45,1547.44,580.6,4.75,14.32559211,1680,0
12591,1114.95,9.923076923,65,Italy,47,3,270,0,0,0,0,0,139,371.65,0.021582734,0,0,0,768.5,346.45,1.46875,23.72234043,417,1
12592,1322.04,26.3,60,Germany,249,2,270,0,0,0,0,0,249,661.02,0.008032129,0,0,0,914.04,408,7.78125,5.30939759,498,0
12594,2167.29,11.71153846,104,Italy,25,7,132,1,27.6,13.8,2,12,376,309.6128571,0.018617021,0.012734798,0,30,1945.29,192,0.78125,86.6916,2632,0
12595,281.02,15,18,Germany,235,1,270,0,0,0,0,0,235,281.02,0.004255319,0,0,0,246.12,34.9,7.34375,1.195829787,235,1
12598,1878.45,11.55882353,102,France,15,4,7,4,119.42,23.884,5,13.2,379,469.6125,0.01055409,0.063573691,0,18.75,1526,333.7,0.46875,125.23,1516,0
12599,1396.6,18.41463415,82,France,16,8,270,0,0,0,0,0,308,174.575,0.025974026,0,0,0,1332.7,63.9,0.5,87.2875,2464,0
12600,2645.3,10.54166667,72,Germany,40,13,175,2,42.25,8.45,5,1.2,462,203.4846154,0.028138528,0.015971723,0,0,2420.2,225.1,1.25,66.1325,6006,0
12601,307.56,10,18,Germany,33,3,270,0,0,0,0,0,135,102.52,0.022222222,0,0,17.7,263.96,25.9,1.03125,9.32,405,0
12605,1117.45,12.22666667,75,Germany,106,3,95,1,7.5,2.5,3,1.333333333,188,372.4833333,0.015957447,0.00671171,0,0,1107.5,9.95,3.3125,10.54198113,564,1
12608,415.79,20.1875,16,United Kingdom,135,1,270,0,0,0,0,0,135,415.79,0.007407407,0,0,0,415.79,0,4.21875,3.079925926,135,1
12609,2308.94,8.967741935,124,Germany,48,7,270,0,0,0,0,0,449,329.8485714,0.0155902,0,0,0,1793.76,515.18,1.5,48.10291667,3143,0
12613,3066.84,13.62359551,178,Germany,118,5,320,2,118.15,11.815,10,7.2,455,613.368,0.010989011,0.038524996,0,-10.5,2757.44,319.9,3.6875,25.99016949,2275,0
12614,315.6,3.8,20,Germany,8,1,270,0,0,0,0,0,8,315.6,0.125,0,0,0,130.4,185.2,0.163599182,39.45,8,1
12615,3093.69,11.16374269,171,France,144,4,186,3,176.1,22.0125,8,2.75,361,773.4225,0.011080332,0.056922316,0,66,2576.99,450.7,4.5,21.48395833,1444,0
12616,553.45,8.676470588,34,France,27,2,20,2,47.95,15.98333333,3,4.333333333,119,276.725,0.016806723,0.086638359,0,0,429.2,124.25,0.84375,20.49814815,238,1
12619,140.14,14,10,Germany,290,1,270,0,0,0,0,0,290,140.14,0.003448276,0,0,0,114.64,25.5,9.0625,0.483241379,290,0
12621,12185.97,20.97534247,365,Germany,21,19,89,7,130.45,13.045,10,2.9,399,641.3668421,0.047619048,0.010704934,0,157.6,10087.27,1941.1,0.65625,580.2842857,7581,0
12623,3320.708247,11.66467066,167,Germany,6,7,270,0,0,0,0,0,427,474.3868925,0.016393443,0,0,139.8,2845.84,335.0682474,0.1875,553.4513746,2989,1
12625,3804.18,16.90728477,151,Germany,49,3,40,1,51.5,12.875,4,8.5,327,1268.06,0.009174312,0.01353774,0,0,3287.78,516.4,1.53125,77.63632653,981,0
12626,986.55,6.4,65,Germany,46,2,42,2,107.55,13.44375,8,4.25,57,493.275,0.035087719,0.109016269,0,30.1,642.45,314,1.4375,21.44673913,114,0
12629,1198.22,16.58139535,43,Sweden,116,2,270,0,0,0,0,0,153,599.11,0.013071895,0,0,0,665.72,532.5,3.625,10.32948276,306,1
12631,2811.77,8.75483871,155,Finland,186,5,161,1,29.3,9.766666667,3,4.666666667,423,562.354,0.011820331,0.010420482,0,0,2238.87,572.9,5.8125,15.11704301,2115,1
12632,684.88,19,35,Germany,251,2,292,2,30,15,2,12,295,342.44,0.006779661,0.043803294,0,0,684.88,0,7.84375,2.728605578,590,1
12633,4071.4,10.9375,240,Germany,18,4,214,2,59.6,11.92,5,3.6,256,1017.85,0.015625,0.014638699,0,0,3423.85,647.55,0.5625,226.1888889,1024,0
12634,360,17.68421053,19,USA,278,1,270,0,0,0,0,0,278,360,0.003597122,0,0,0,360,0,8.6875,1.294964029,278,1
12635,1115.23,10.13157895,76,Germany,122,2,270,0,0,0,0,0,187,557.615,0.010695187,0,0,48,948.03,119.2,3.8125,9.141229508,374,0
12637,3674.94,6.392156863,306,France,54,5,47,1,14.65,4.883333333,3,3,273,734.988,0.018315018,0.00398646,0,54.6,2988.14,632.2,1.6875,68.05444444,1365,0
12638,169.8,10.5,8,Sweden,370,1,270,0,0,0,0,0,370,169.8,0.002702703,0,0,0,93.3,76.5,11.5625,0.458918919,370,1
12639,706.27,10.675,40,Sweden,165,2,270,0,0,0,0,0,358,353.135,0.005586592,0,0,0,669.37,36.9,5.15625,4.280424242,716,0
12643,5127.86,107.6551724,29,France,63,6,291,2,469.52,117.38,4,77,341,854.6433333,0.017595308,0.091562562,0,0,5127.86,0,1.96875,81.39460317,2046,0
12644,1319.63,7.417582418,91,Germany,161,3,397,2,102.95,8.579166667,12,2.583333333,424,439.8766667,0.007075472,0.078014292,0,22.95,1047.88,248.8,5.03125,8.196459627,1272,0
12645,1915.02,12.41,100,Germany,46,5,391,1,20.4,10.2,2,12,399,383.004,0.012531328,0.01065263,0,57.15,1704.87,153,1.4375,41.63086957,1995,0
12647,11827.41752,12.20319635,438,Germany,88,27,89,7,189.81,11.863125,16,4.4375,425,438.0525007,0.063529412,0.016048305,0,325,8821.449704,2680.967815,2.75,134.4024718,11475,0
12648,723.95,8.333333333,42,Germany,168,3,165,1,15,15,1,4,431,241.3166667,0.006960557,0.020719663,0,0,527.4,196.55,5.25,4.30922619,1293,0
12649,1490.99,15.49425287,87,Germany,112,5,95,2,36.15,9.0375,4,4.25,426,298.198,0.011737089,0.024245635,0,25.5,1345.29,120.2,3.5,13.31241071,2130,0
12651,365.3,8.1875,32,France,65,4,127,1,12.45,6.225,2,1.5,195,91.325,0.020512821,0.034081577,0,0,351.8,13.5,2.03125,5.62,780,1
12652,885.58,9.924528302,53,France,61,2,52,1,5.45,1.816666667,3,1,164,442.79,0.012195122,0.006154159,0,0,745.28,140.3,1.90625,14.51770492,328,1
12653,2730.08,17.76271186,59,Israel,27,2,270,0,0,0,0,0,257,1365.04,0.007782101,0,0,15.3,1431.68,1283.1,0.84375,101.1140741,514,0
12654,148.6,7.6,10,Germany,25,1,270,0,0,0,0,0,25,148.6,0.04,0,0,0,148.6,0,0.78125,5.944,25,0
12655,243.35,5.266666667,15,France,154,1,270,0,0,0,0,0,154,243.35,0.006493506,0,0,0,151.1,92.25,4.8125,1.580194805,154,1
12656,2086.06,9.325,120,France,156,3,285,1,18.6,9.3,2,2,293,695.3533333,0.010238908,0.00891633,0,30.3,1554.96,500.8,4.875,13.37217949,879,0
12661,162,19.63636364,11,Sweden,166,1,270,0,0,0,0,0,166,162,0.006024096,0,0,0,162,0,5.1875,0.975903614,166,1
12662,3375.49,8.855072464,207,Germany,6,12,35,2,38.85,7.77,5,4.2,348,281.2908333,0.034482759,0.01150944,0,25.2,2863.61,486.68,0.1875,562.5816667,4176,0
12663,150,18.44444444,9,Germany,355,2,377,1,35.4,35.4,1,12,398,75,0.005025126,0.236,0,0,122.4,27.6,11.09375,0.422535211,796,1
12664,1609.74,45,10,Finland,53,3,270,0,0,0,0,0,457,536.58,0.006564551,0,0,0,1609.74,0,1.65625,30.37245283,1371,0
12665,247.45,8.555555556,18,Germany,55,3,62,2,12.15,3.0375,4,2,399,82.48333333,0.007518797,0.049100828,0,48.05,155.4,44,1.71875,4.499090909,1197,1
12666,1020.98,9.515151515,33,Israel,124,1,89,1,227.44,113.72,2,28,124,1020.98,0.008064516,0.222766362,0,0,441.68,579.3,2.535787321,8.233709677,124,1
12668,8010.55,9.447963801,442,Germany,42,7,270,0,0,0,0,0,407,1144.364286,0.017199017,0,0,95.8,6303.51,1611.24,1.3125,190.727381,2849,0
12670,692.24,10.76190476,21,France,116,2,270,0,0,0,0,0,397,346.12,0.005037783,0,0,0,315.24,377,2.372188139,5.967586207,794,0
12671,2622.48,33.15909091,44,Germany,336,1,270,0,0,0,0,0,336,2622.48,0.00297619,0,0,0,2031.58,590.9,10.5,7.805,336,1
12672,380.5,5.375,24,France,60,2,319,1,26.55,8.85,3,2.333333333,326,190.25,0.006134969,0.06977661,0,0,287.15,93.35,1.875,6.341666667,652,1
12673,786.4,9.574074074,54,Germany,57,2,270,0,0,0,0,0,132,393.2,0.015151515,0,0,0,686.45,99.95,1.78125,13.79649123,264,1
12675,849.55,2.92920354,113,Italy,284,2,293,2,23.7,11.85,2,1,308,424.775,0.006493506,0.027897122,0,13.35,467.45,368.75,8.875,2.991373239,616,1
12676,1711.2,20.85507246,69,Sweden,41,5,270,0,0,0,0,0,213,342.24,0.023474178,0,0,0,1639.8,71.4,1.28125,41.73658537,1065,0
12677,353.3,8.19047619,21,France,285,2,462,1,5.8,2.9,2,1,396,176.65,0.005050505,0.016416643,0,0,214.3,139,8.90625,1.239649123,792,1
12678,16262.58,51.18584071,226,France,15,8,221,1,389.85,129.95,3,38.33333333,431,2032.8225,0.018561485,0.023972211,0,17.4,15157.38,1087.8,0.46875,1084.172,3448,0
12679,684.81,7.136363636,44,France,14,1,6,1,37.25,12.41666667,3,5,14,684.81,0.071428571,0.05439465,0,0,585.56,99.25,0.4375,48.915,14,0
12681,19296.72,12.03933137,1017,France,1,29,49,6,214.32,9.741818182,22,3.727272727,456,665.4041379,0.063596491,0.011106551,0,200.25,16275.21,2821.26,0.03125,19296.72,13224,0
12682,12677.84,10.63113367,591,France,1,26,278,1,88.1,29.36666667,3,3,469,487.6092308,0.0554371,0.006949133,0,9.9,10312.84,2355.1,0.03125,12677.84,12194,0
12683,4669.1,13.8558952,229,France,14,10,53,3,77.45,19.3625,4,1.75,456,466.91,0.021929825,0.016587779,0,70.5,3887.5,711.1,0.4375,333.5071429,4560,0
12686,71.14,17.66666667,6,France,102,1,270,0,0,0,0,0,102,71.14,0.009803922,0,0,0,71.14,0,3.1875,0.69745098,102,1
12687,1858.91,11.216,125,Sweden,211,1,270,0,0,0,0,0,211,1858.91,0.004739336,0,0,11.9,1657.79,189.22,6.59375,8.81,211,1
12691,468.8,10.42105263,19,France,49,3,270,0,0,0,0,0,151,156.2666667,0.01986755,0,0,0,343.8,125,1.53125,9.567346939,453,0
12692,110.95,2.769230769,13,France,367,1,270,0,0,0,0,0,367,110.95,0.002724796,0,0,0,71.25,39.7,11.46875,0.302316076,367,1
12693,791.51,6.617021277,47,Germany,49,4,236,2,37.65,18.825,2,3.5,252,197.8775,0.015873016,0.047567308,0,0,489.61,301.9,1.53125,16.15326531,1008,0
12694,897.78,18.26086957,46,France,151,1,145,1,3.9,3.9,1,2,151,897.78,0.006622517,0.004344049,0,0,842.53,55.25,4.71875,5.945562914,151,0
12695,789.02,7.483870968,31,France,258,3,270,0,0,0,0,0,395,263.0066667,0.007594937,0,0,0,442.7,346.32,8.0625,3.058217054,1185,0
12696,731.91,11.93617021,47,Finland,165,2,270,0,0,0,0,0,239,365.955,0.008368201,0,0,0,716.01,15.9,5.15625,4.435818182,478,1
12698,285.75,7.2,15,Germany,320,1,270,0,0,0,0,0,320,285.75,0.003125,0,0,0,218.45,67.3,10,0.89296875,320,1
12699,566.11,9.225,40,Germany,148,1,270,0,0,0,0,0,148,566.11,0.006756757,0,0,0,470.51,95.6,4.625,3.825067568,148,1
12701,1522.7,11.57777778,90,Germany,259,4,270,0,0,0,0,0,363,380.675,0.011019284,0,0,64.74,1353.96,104,8.09375,5.879150579,1452,0
12703,545.48,6.448275862,58,Germany,363,3,363,2,87.5,10.9375,8,6.5,415,181.8266667,0.007228916,0.160409181,0,47.85,467.88,29.75,11.34375,1.502699725,1245,1
12705,5273.76,11.55921053,304,Germany,87,6,104,3,154.05,11.85,13,4.307692308,264,878.96,0.022727273,0.029210658,0,35.4,4714.6,523.76,2.71875,60.61793103,1584,0
12707,603.42,7.757575758,33,France,22,1,270,0,0,0,0,0,22,603.42,0.045454545,0,0,0,348.22,255.2,0.6875,27.42818182,22,1
12708,2712.87,8.079365079,189,Germany,8,11,4,6,95.6,9.56,10,2.4,452,246.6245455,0.024336283,0.035239433,0,0,2439.77,273.1,0.25,339.10875,4972,0
12709,22609,28.71428571,371,Germany,14,21,34,12,516.75,9.227678571,56,2.375,460,1076.619048,0.045652174,0.022855942,0,2.95,14075.3,8530.75,0.4375,1614.928571,9660,0
12711,1213.05,13.15517241,58,Germany,342,2,270,0,0,0,0,0,407,606.525,0.004914005,0,0,23.6,1147.72,41.73,10.6875,3.546929825,814,1
12712,3009.38,8.352272727,176,Germany,8,13,1,6,158.25,10.55,15,2.866666667,461,231.4907692,0.028199566,0.052585582,0,81.15,1852.68,1075.55,0.25,376.1725,5993,0
12714,9399.15,13.28838174,482,France,25,8,270,0,0,0,0,0,466,1174.89375,0.017167382,0,0,473.13,7721.37,1204.65,0.78125,375.966,3728,0
12717,227.93,6.2,15,Greece,320,1,270,0,0,0,0,0,320,227.93,0.003125,0,0,17.7,171.98,38.25,10,0.71228125,320,0
12720,2570.54,9.953271028,214,Germany,34,8,126,7,144.34,7.596842105,19,3.105263158,237,321.3175,0.033755274,0.056151626,0,15,2292.59,262.95,1.0625,75.60411765,1896,0
12721,1839.32,8.5703125,128,France,34,4,96,2,79.25,6.604166667,12,1.583333333,202,459.83,0.01980198,0.043086575,0,0,1450.92,388.4,1.0625,54.09764706,808,0
12724,1297.01,12.54216867,83,France,62,4,270,0,0,0,0,0,265,324.2525,0.01509434,0,0,12.6,1177.46,106.95,1.9375,20.91951613,1060,0
12725,1906.76,11.02912621,103,Italy,101,3,270,0,0,0,0,0,314,635.5866667,0.00955414,0,0,17.7,1420.31,468.75,3.15625,18.87881188,942,1
12726,1797.36,29.81081081,74,France,46,6,270,0,0,0,0,0,354,299.56,0.016949153,0,0,0,1781.46,15.9,1.4375,39.07304348,2124,0
12727,3187.15,13.10135135,148,France,12,7,0,1,15,15,1,12,385,455.3071429,0.018181818,0.004706399,0,70.8,2489.05,627.3,0.375,265.5958333,2695,0
12728,597.1,8.486486486,37,France,14,3,270,0,0,0,0,0,114,199.0333333,0.026315789,0,0,5.04,488.11,103.95,0.4375,42.65,342,0
12730,703.25,4.934782609,46,Germany,252,1,270,0,0,0,0,0,252,703.25,0.003968254,0,0,55.8,271.3,376.15,5.153374233,2.790674603,252,1
12731,10982.13,29.06111111,180,France,43,7,270,0,0,0,0,0,378,1568.875714,0.018518519,0,0,0,7423.48,3558.65,1.34375,255.3983721,2646,0
12733,1942.02,5.374100719,139,USA,119,3,181,2,98.05,19.61,5,2.2,419,647.34,0.007159905,0.050488666,0,17.2,1178.82,746,3.71875,16.3194958,1257,0
12734,603.65,14.61111111,18,France,83,3,270,0,0,0,0,0,122,201.2166667,0.024590164,0,0,0,228.55,375.1,1.697341513,7.272891566,366,1
12735,689.57,8.853658537,41,France,45,2,270,0,0,0,0,0,67,344.785,0.029850746,0,0,0,339.37,350.2,0.920245399,15.32377778,134,1
12736,144,56,3,France,63,1,270,0,0,0,0,0,63,144,0.015873016,0,0,0,50.4,93.6,1.288343558,2.285714286,63,1
12738,137.35,14.7,10,Germany,102,1,270,0,0,0,0,0,102,137.35,0.009803922,0,0,0,110.4,26.95,3.1875,1.346568627,102,1
12739,1445.69,9.448979592,49,United Arab Emirates,124,1,270,0,0,0,0,0,124,1445.69,0.008064516,0,0,48,519.84,877.85,2.535787321,11.65879032,124,0
12741,236.07,14.2,15,USA,263,1,270,0,0,0,0,0,263,236.07,0.003802281,0,0,0,236.07,0,8.21875,0.897604563,263,1
12742,1185.02,19.83823529,68,United Arab Emirates,356,1,330,1,16.5,16.5,1,10,356,1185.02,0.002808989,0.013923816,0,23.4,1060.82,100.8,11.125,3.328707865,356,1
12744,6090.84,16.43930636,173,Singapore,48,5,270,0,0,0,0,0,321,1218.168,0.015576324,0,0,17.7,3989.01,2084.13,1.5,126.8925,1605,0
12745,723.85,21.22727273,22,United Kingdom,217,2,270,0,0,0,0,0,304,361.925,0.006578947,0,0,0,598.2,125.65,6.78125,3.335714286,608,1
12746,230.85,4.55,20,United Kingdom,271,1,258,2,23.7,7.9,3,2,271,230.85,0.003690037,0.102664068,0,0,193.15,37.7,8.46875,0.851845018,271,1
12747,5910.61,9.607526882,186,United Kingdom,13,19,110,6,111.95,13.99375,8,3.125,462,311.0847368,0.041125541,0.018940515,0,61.2,3759.14,2090.27,0.40625,454.6623077,8778,0
12748,22040.30634,4.830957905,3017,United Kingdom,3,165,89,12,722.22,26.74888889,27,18.11111111,465,133.5776142,0.35483871,0.032768147,0,763.47,16420.24,4856.596341,0.09375,7346.76878,76725,0
12749,2460.29,5.083832335,167,United Kingdom,129,4,115,4,346.19,12.36392857,28,1.428571429,251,615.0725,0.015936255,0.140711054,0,0,1240.49,1219.8,4.03125,19.0720155,1004,0
12751,268.27,3.048387097,62,Brazil,175,1,270,0,0,0,0,0,175,268.27,0.005714286,0,0,21.95,200.57,45.75,5.46875,1.532971429,175,1
12753,9187.94,50.14150943,106,Japan,12,3,12,2,153.19,17.02111111,9,6.888888889,93,3062.646667,0.032258065,0.016672943,0,0,7533.49,1654.45,0.375,765.6616667,279,0
12754,61.62,1,49,Japan,7,2,270,0,0,0,0,0,39,30.81,0.051282051,0,0,0,61.62,0,0.21875,8.802857143,78,0
12755,4220.7,14.54385965,114,Japan,11,11,115,9,1015.56,19.91294118,51,12.45098039,424,383.7,0.025943396,0.240614116,0,0,4204.8,15.9,0.34375,383.7,4664,1
12758,8557.6,18.35144928,276,Portugal,7,6,320,1,124.24,31.06,4,16,468,1426.266667,0.012820513,0.014518089,0,69.08,7265.87,1222.65,0.21875,1222.514286,2808,0
12759,3622.1,11.21929825,228,Netherlands,6,6,270,0,0,0,0,0,466,603.6833333,0.012875536,0,0,27.6,3290.5,304,0.1875,603.6833333,2796,0
12760,317.8,9.8,20,Netherlands,186,1,270,0,0,0,0,0,186,317.8,0.005376344,0,0,0,317.8,0,5.8125,1.708602151,186,1
12761,712.95,11.08,25,Netherlands,195,1,270,0,0,0,0,0,195,712.95,0.005128205,0,0,0,520.35,192.6,6.09375,3.656153846,195,1
12763,320.08,12.25,16,Japan,99,1,270,0,0,0,0,0,99,320.08,0.01010101,0,0,0,320.08,0,3.09375,3.233131313,99,0
12764,1693.88,8.577777778,45,Lebanon,47,1,270,0,0,0,0,0,47,1693.88,0.021276596,0,0,0,712.48,981.4,0.961145194,36.04,47,1
12765,1299.58,16.16129032,62,Netherlands,202,6,270,0,0,0,0,0,372,216.5966667,0.016129032,0,0,0,1265.58,34,6.3125,6.433564356,2232,1
12766,4024.93,11.81081081,222,Portugal,22,5,117,2,41.85,10.4625,4,4.75,138,804.986,0.036231884,0.010397696,0,0,3407.08,617.85,0.6875,182.9513636,690,0
12767,949.82,13.90697674,43,Korea,106,1,270,0,0,0,0,0,106,949.82,0.009433962,0,0,47.7,827.12,75,3.3125,8.960566038,106,1
12768,0,0,20,Korea,181,1,162,1,168.69,16.869,10,10.2,181,0,0.005524862,168.69,0,0,-3.55E-15,0,6.728624535,0,181,1
12770,1630,42.91666667,24,Japan,187,1,130,5,265,33.125,8,8.75,187,1630,0.005347594,0.162576687,0,0,1312,318,5.84375,8.71657754,187,0
12771,206.5,6.533333333,15,Portugal,216,1,195,1,19.8,19.8,1,4,216,206.5,0.00462963,0.095883777,0,0,122.1,84.4,6.75,0.956018519,216,1
12773,1.78E-15,0,12,Portugal,294,1,294,1,124.25,20.70833333,6,18.16666667,294,1.78E-15,0.003401361,124.25,0,0,-1.78E-15,0,10.92936803,6.04E-18,294,1
12774,83.7,10.4,5,Netherlands,266,1,270,0,0,0,0,0,266,83.7,0.003759398,0,0,0,83.7,0,8.3125,0.314661654,266,1
12775,419.73,11.64,25,Netherlands,41,3,40,1,34.8,34.8,1,24,139,139.91,0.021582734,0.082910442,0,17.4,360.58,41.75,1.28125,10.23731707,417,0
12776,27.5,15,3,Portugal,398,1,270,0,0,0,0,0,398,27.5,0.002512563,0,0,0,27.5,0,12.4375,0.069095477,398,1
12777,519.45,17.61538462,26,United Kingdom,188,1,270,0,0,0,0,0,188,519.45,0.005319149,0,0,0,464.7,54.75,5.875,2.763031915,188,1
12778,1070.86,15.39473684,76,Netherlands,1,5,270,0,0,0,0,0,333,214.172,0.015015015,0,0,0,970.71,100.15,0.03125,1070.86,1665,0
12779,3488.48,10.95294118,170,Poland,38,9,117,3,202.85,25.35625,8,17.625,467,387.6088889,0.019271949,0.058148535,0,47.5,2540.92,900.06,1.1875,91.80210526,4203,0
12780,322.4,14.94736842,19,Netherlands,329,1,270,0,0,0,0,0,329,322.4,0.003039514,0,0,0,269.1,53.3,10.28125,0.97993921,329,1
12781,549.26,23.06666667,15,Czech Republic,15,1,270,0,0,0,0,0,15,549.26,0.066666667,0,0,0,549.26,0,0.46875,36.61733333,15,1
12782,2782.55,7.153005464,183,Portugal,48,8,69,3,92.2,6.585714286,14,2.285714286,249,347.81875,0.032128514,0.033135074,0,78.3,2056.5,647.75,1.5,57.96979167,1992,0
12784,1034.33,8.098591549,71,Portugal,259,1,270,0,0,0,0,0,259,1034.33,0.003861004,0,0,0,701.55,332.78,8.09375,3.993552124,259,1
12785,889.55,8.203703704,54,Portugal,94,3,377,1,14.85,14.85,1,3,461,296.5166667,0.006507592,0.016693834,0,0,711.3,178.25,2.9375,9.463297872,1383,1
12786,668.5,18.82352941,17,Netherlands,340,1,270,0,0,0,0,0,340,668.5,0.002941176,0,0,19.8,648.7,0,10.625,1.966176471,340,1
12787,380.52,10.7826087,23,Netherlands,143,1,270,0,0,0,0,0,143,380.52,0.006993007,0,0,0,380.52,0,4.46875,2.660979021,143,0
12788,384.9,8.636363636,22,Netherlands,193,4,270,0,0,0,0,0,258,96.225,0.015503876,0,0,0,384.9,0,6.03125,1.994300518,1032,1
12789,148.5,15,2,Netherlands,243,2,270,0,0,0,0,0,424,74.25,0.004716981,0,0,0,0,148.5,4.969325153,0.611111111,848,0
12790,223.53,7.388888889,18,Netherlands,140,1,137,1,28.4,9.466666667,3,2,140,223.53,0.007142857,0.127052297,0,0,102.23,121.3,2.862985685,1.596642857,140,0
12791,656.83,15.77272727,22,Netherlands,104,5,270,0,0,0,0,0,354,131.366,0.014124294,0,0,20.4,512.42,124.01,3.25,6.315673077,1770,1
12792,370.47,8.333333333,21,Portugal,265,1,270,0,0,0,0,0,265,370.47,0.003773585,0,0,0,307.07,63.4,8.28125,1.398,265,0
12793,745.53,11.12195122,41,Portugal,65,3,270,0,0,0,0,0,131,248.51,0.022900763,0,0,0,698.88,46.65,2.03125,11.46969231,393,1
12796,351,30,6,Netherlands,358,1,270,0,0,0,0,0,358,351,0.002793296,0,0,0,351,0,11.1875,0.980446927,358,1
12797,387.43,4.970588235,34,Portugal,96,2,90,4,80.65,13.44166667,6,7.166666667,154,193.715,0.012987013,0.208166637,0,0,283.38,104.05,3,4.035729167,308,1
12798,1533.89,127.96,25,Japan,152,1,270,0,0,0,0,0,152,1533.89,0.006578947,0,0,0,1533.89,0,4.75,10.09138158,152,0
12799,219.35,9.133333333,15,Japan,259,1,270,0,0,0,0,0,259,219.35,0.003861004,0,0,0,190.5,28.85,8.09375,0.846911197,259,1
12800,500.25,8.78125,32,Portugal,200,2,270,0,0,0,0,0,407,250.125,0.004914005,0,0,0,488.35,11.9,6.25,2.50125,814,1
12801,831.87,9.98,50,Sweden,231,1,208,1,39.95,39.95,1,1,231,831.87,0.004329004,0.048024331,0,12.5,608.22,211.15,7.21875,3.601168831,231,1
12802,1737.84,15.16666667,108,Netherlands,174,4,194,1,51,51,1,6,294,434.46,0.013605442,0.029346775,0,54.8,1532.19,150.85,5.4375,9.987586207,1176,0
12803,1017.81,16.05555556,54,Netherlands,123,1,270,0,0,0,0,0,123,1017.81,0.008130081,0,0,58,934.31,25.5,3.84375,8.274878049,123,1
12804,325.37,4.090909091,66,Netherlands,196,2,270,0,0,0,0,0,230,162.685,0.008695652,0,0,5.9,267.22,52.25,6.125,1.66005102,460,1
12805,1230.95,10.75925926,54,Netherlands,112,4,270,0,0,0,0,0,405,307.7375,0.009876543,0,0,78.3,732.95,419.7,3.5,10.990625,1620,1
12806,2558.96,32.5625,64,Netherlands,302,2,270,0,0,0,0,0,319,1279.48,0.006269592,0,0,0,2520.28,38.68,9.4375,8.473377483,638,1
12807,229.95,7.4375,16,Sweden,113,1,116,1,20.4,20.4,1,24,113,229.95,0.008849558,0.088714938,0,0,156.2,73.75,3.53125,2.034955752,113,1
12808,394.45,7.44,25,Portugal,99,3,270,0,0,0,0,0,193,131.4833333,0.015544041,0,0,0,363.95,30.5,3.09375,3.984343434,579,0
12809,933.38,4.62295082,61,Portugal,296,2,284,4,45.65,6.521428571,7,1.285714286,377,466.69,0.00530504,0.048908269,0,66.6,427.5,439.28,6.053169734,3.153310811,754,0
12810,534.99,12.15625,32,Japan,265,2,270,0,0,0,0,0,407,267.495,0.004914005,0,0,242.62,236.12,56.25,9.851301115,2.018830189,814,1
12811,647.3,8.472222222,36,Portugal,14,3,270,0,0,0,0,0,158,215.7666667,0.018987342,0,0,0,579.65,67.65,0.4375,46.23571429,474,0
12813,1621.8,27,42,Netherlands,232,3,270,0,0,0,0,0,423,540.6,0.007092199,0,0,0,1594.8,27,7.25,6.990517241,1269,1
12817,570.98,9.818181818,22,Austria,11,3,270,0,0,0,0,0,165,190.3266667,0.018181818,0,0,0,433.28,137.7,0.34375,51.90727273,495,1
12819,540.52,18.10526316,19,United Kingdom,188,1,270,0,0,0,0,0,188,540.52,0.005319149,0,0,0,419.82,120.7,5.875,2.875106383,188,1
12820,1897.771269,11.75652174,115,United Kingdom,57,8,298,2,41.58,13.86,3,12.66666667,464,237.2214086,0.017241379,0.021909911,0,17.7,1540.51,339.5612692,1.78125,33.29423279,3712,1
12821,128.08,13.14285714,7,United Kingdom,341,1,270,0,0,0,0,0,341,128.08,0.002932551,0,0,0,113.1,14.98,10.65625,0.375601173,341,0
12823,5277.5,51.33333333,15,United Kingdom,19,15,270,0,0,0,0,0,409,351.8333333,0.036674817,0,0,0,0,5277.5,0.388548057,277.7631579,6135,0
